8,,0072778390112,,,,1,,,NEW CHAPTER,,,,,B FOOD COMPLEX,,,,30.00,,,VCP,,,,,,,,,1.91,,,,,
9,,0072778390113,,,,1,,,NEW CHAPTER,,,,,B FOOD COMPLEX,,,,60.00,,,VCP,,,,,,,,,2.27,,,,,
10,,0065801011850,,,,1,,,GARDEN OF LIFE,,,,,B-COMPLEX-MY KIND ORGANICS,,,,30.00,,,TAB,,,,Feb 21 2016 1,,,,,2.40,,,,,
11,,0065801011380,,,,1,,,GARDEN OF LIFE,,,,,VITAMIN CODE B COMPLEX,,,,60.00,,,CAP,,,,Feb 21 2016 1,,,,,2.40,,,,,
12,,0065801011650,,,,2,,,GARDEN OF LIFE,,,,,VITAMIN CODE RAW B-COMPLEX,,,,120.00,,,VCP,,,,Feb 21 2016 1,,,,,2.83,,,,,
13,,0065801011779,,,,2,,,GARDEN OF LIFE,,,,,KIND ORG-B-12,,,,2.00,,,FOZ,,,,Feb 21 2016 1,,,,,1.70,,,,,
14,,0074371500433,,,,1,,,BLUEBONNET,,,,,LIQUID VITAMIN B-12 & FOLIC ACID,,,,2.00,,,FOZ,,,,Feb 21 2016 1,,,,,1.50,,,,,
15,,0004223926002,,,,1,,,BRICKER,,,,,B-12 BLAST-RASPBERRY,,,,2.00,,,FOZ,,,,Feb 21 2016 1,,,,,1.50,,,,,
16,,0064667015041,,,,2,,,SPROUTS,,,,,B12 LIQUID SUBLINGUAL,,,,1.00,,,FOZ,,,,Feb 21 2016 1,,,,,1.25,,,,,
17,,0064667062015,,,,1,,,SPROUTS,,,,,B12 LIQUID SUBLINGUAL ALCOHOL FREE,,,,2.00,,,FOZ,,,,Feb 21 2016 1,,,,,1.50,,,,,
18,,0064667062014,,,,2,,,SPROUTS,,,,,B-12 5000 MCG,,,,1.00,,,FOZ,,,,Feb 21 2016 1,,,,,1.25,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 3.00"",   Product: 3' 11.83""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0007663590370,,,,1,,,SUPERIOR SOURCE,,,,,BALANCE B COMPLEX EXTRA FOLIC AC,,,,60.00,,,TAB,,,,Feb 21 2016 1,,,,,1.60,,,,,
2,,0007663590440,,,,1,,,SUPERIOR SOURCE,,,,,WOMENS B COMPLEX EXTRA B12 FOLIC,,,,60.00,,,TAB,,,,Feb 21 2016 1,,,,,1.60,,,,,
3,,0075395000299,,,,1,,,DOCTORS BEST,,,,,BEST FULLY ACTIVE B COMPLEX,,,,30.00,,,VCP,,,,Feb 21 2016 1,,,,,2.10,,,,,
4,,0001579406418,,,,1,,,COUNTRY LIFE,,,,,COENZYME B-COMPLEX,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,,,2.00,,,,,
5,,0001579406419,,,,2,,,COUNTRY LIFE,,,,,COENZYME B-COMPLEX,,,,120.00,,,VCP,,,,Feb 21 2016 1,,,,,2.44,,,,,
6,,0001579406403,,,,1,,,COUNTRY LIFE,,,,,COENZYME B COMPLEX ADVANCED,,,,120.00,,,VCP,,,,Feb 21 2016 1,,,,,2.47,,,,,
7,,0001579406428,,,,1,,,COUNTRY LIFE,,,,,COENZYME B COMPLEX-POWDER-CCNUT,,,,1.95,,,OZ,,,,,,,,,2.86,,,,,
8,,0001579406429,,,,1,,,COUNTRY LIFE,,,,,COENZYME B COMPLEX-PWDR-LMN LIME,,,,2.05,,,OZ,,,,,,,,,2.86,,,,,
9,,0071036357979,,,,1,,,IRWIN NATURALS,,,,,MEGA B COMPLEX,,,,60.00,,,SG,,,,Feb 21 2016 1,,,,,2.59,,,,,
10,,0071036358599,,,,1,,,IRWIN NATURALS,,,,,QUICK-RELEASE B-12 EXTRA,,,,60.00,,,SG,,,,,,,,,2.59,,,,,
11,,0074365000229,,,,1,,,EMERALD LABORATORIES,,,,,B HEALTHY,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,,,2.32,,,,,
12,,0074365000345,,,,1,,,EMERALD LABORATORIES,,,,,B HEALTHY,,,,120.00,,,VCP,,,,Feb 21 2016 1,,,,,2.53,,,,,
13,,0079001101006,,,,1,,,JARROW FORMULAS,,,,,B-RIGHT,,,,100.00,,,CAP,,,,Feb 21 2016 1,,,,,2.52,,,,,
14,,0004746906331,,,,1,,,NATROL,,,,,B-COMPLEX FAST DISSOLVE,,,,90.00,,,TAB,,,,Feb 21 2016 1,,,,,2.34,,,,,
15,,0002124568555,,,,1,,,KAL,,,,,B6 B12 FOLIC ACID LOZENGE BERRY,,,,60.00,,,LZ,,,,Feb 21 2016 1,,,,,2.53,,,,,
16,,0003367410483,,,,1,,,NATURE'S WAY,,,,,GUMMIES-B COMPLEX-ALIVE!,,,,60.00,,,CHW,,,,Feb 21 2016 1,,,,,2.72,,,,,
17,,0002791701463,,,,1,,,NUTRITION NOW,,,,,B COMPLEX,,,,70.00,,,CNT,,,,Feb 21 2016 1,,,,,2.39,,,,,
18,,0002791700885,,,,1,,,NUTRITION NOW,,,,,VITAMIN B-12 1000 MCG GUMMIES,,,,60.00,,,CNT,,,,,,,,,2.39,,,,,
19,,0001579406292,,,,1,,,COUNTRY LIFE,,,,,GUMMIES-B12,,,,60.00,,,CNT,,,,Aug 14 2016 1,,,,,2.54,,,,,
Positio,,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,,,Date,,,,Width,,,
"-----------
Totals:",,,,"--------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------
---------------
20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 9,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 3.00"",   Product: 3' 11.84""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0064667063159,,,,1,,,SPROUTS,,,,,B-12 W/ FOLIC ACID & VIT B6,,,,1.00,,,FOZ,,,,Feb 21 2016 1,,,,,1.25,,,,,
2,,0064667013021,,,,2,,,SPROUTS,,,,,B COMPLEX,,,,1.00,,,FOZ,,,,Feb 21 2016 1,,,,,1.25,,,,,
3,,0064667013022,,,,2,,,SPROUTS,,,,,B-COMPLEX-LIQUID-RASBERRY,,,,2.00,,,FOZ,,,,Feb 21 2016 1,,,,,1.50,,,,,
4,,0064667069025,,,,1,,,SPROUTS,,,,,BALANCED B-50,,,,250.00,,,CAP,,,,Feb 21 2016 1,,,,,2.88,,,,,
5,,0064667069027,,,,1,,,SPROUTS,,,,,BALANCED B-100,,,,180.00,,,CAP,,,,Feb 21 2016 1,,,,,3.20,,,,,
6,,0064667069023,,,,1,,,SPROUTS,,,,,B COMPLEX 150 MG,,,,60.00,,,TAB,,,,Feb 21 2016 1,,,,,2.00,,,,,
7,,0064667069026,,,,1,,,SPROUTS,,,,,B COMPLEX 150 MG,,,,90.00,,,TAB,,,,Feb 21 2016 1,,,,,2.50,,,,,
8,,0064667068202,,,,1,,,SPROUTS,,,,,PHYTONUTRIENT BASED B-COMPLEX,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,,,2.25,,,,,
9,,0064667067199,,,,1,,,SPROUTS,,,,,SUPREME STRESS B,,,,50.00,,,VCP,,,,Feb 21 2016 1,,,,,2.25,,,,,
10,,0064667067118,,,,1,,,SPROUTS,,,,,HI POTENCY B-STRESS,,,,90.00,,,VTB,,,,Feb 21 2016 1,,,,,2.25,,,,,
11,,0064667067119,,,,1,,,SPROUTS,,,,,HI POTENCY B-STRESS,,,,180.00,,,VTB,,,,Feb 21 2016 1,,,,,2.71,,,,,
12,,0003367440510,,,,1,,,NATURE'S WAY,,,,,VIT B-50 COMPLEX,,,,60.00,,,CAP,,,,Feb 21 2016 1,,,,,1.82,,,,,
13,,0003367440511,,,,1,,,NATURE'S WAY,,,,,B-50 COMPLEX-100 CAPS,,,,100.00,,,CAP,,,,Feb 21 2016 1,,,,,2.00,,,,,
14,,0003367440520,,,,1,,,NATURE'S WAY,,,,,VIT B-100 COMPLEX,,,,60.00,,,CAP,,,,Feb 21 2016 1,,,,,2.00,,,,,
15,,0003367440521,,,,2,,,NATURE'S WAY,,,,,VIT B-100 COMPLEX,,,,100.00,,,CAP,,,,Feb 21 2016 1,,,,,2.44,,,,,
16,,0003367440631,,,,1,,,NATURE'S WAY,,,,,B-STRESS SIB GINSENG,,,,100.00,,,CAP,,,,Feb 21 2016 1,,,,,2.44,,,,,
17,,0003398401121,,,,1,,,SOLGAR,,,,,B COMPLEX 50,,,,100.00,,,VCP,,,,Feb 21 2016 1,,,,,2.28,,,,,
18,,0003398401150,,,,1,,,SOLGAR,,,,,B COMPLEX 100,,,,100.00,,,VCP,,,,Feb 21 2016 1,,,,,2.60,,,,,
19,,0076394803243,,,,1,,,ENZYMATIC THERAPY,,,,,DAILY ENERGY B COMPLEX FATIGUED,,,,30.00,,,CAP,,,,Feb 21 2016 1,,,,,2.37,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 10,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 3.00"",   Product: 3' 11.86""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0073373900464,,,,1,,,NOW,,,,,LIQUID B-12 COMPLEX,,,,2.00,,,OZ,,,,Feb 21 2016 1,,,,,1.55,,,,,
2,,0073373900452,,,,1,,,NOW,,,,,ULTRA B12 LIQUID 5000 MCG,,,,4.00,,,FOZ,,,,Feb 21 2016 1,,,,,1.93,,,,,
3,,0073373900453,,,,1,,,NOW,,,,,B-12 SHOTS MIX BERRY 12PK,,,,6.00,,,FOZ,,,,Feb 21 2016 1,,,,,3.25,,,,,
4,,0007628004270,,,,1,,,SOLARAY,,,,,B COMPLEX 50 MG,,,,50.00,,,CAP,,,,Feb 21 2016 1,,,,,2.00,,,,,
5,,0007628004271,,,,1,,,SOLARAY,,,,,B COMPLEX 50 MG,,,,100.00,,,CAP,,,,Feb 21 2016 1,,,,,2.00,,,,,
6,,0007628004300,,,,1,,,SOLARAY,,,,,B COMPLEX 100 MG,,,,50.00,,,CAP,,,,Feb 21 2016 1,,,,,2.00,,,,,
7,,0007628004301,,,,2,,,SOLARAY,,,,,B COMPLEX 100 MG,,,,100.00,,,VCP,,,,Feb 21 2016 1,,,,,2.50,,,,,
8,,0007628004240,,,,1,,,SOLARAY,,,,,TWO STAGE MEGA B STRESS,,,,60.00,,,CAP,,,,Feb 21 2016 1,,,,,2.00,,,,,
9,,0007628004241,,,,1,,,SOLARAY,,,,,TWO STAGE MEGA B STRESS,,,,120.00,,,VCP,,,,Feb 21 2016 1,,,,,2.50,,,,,
10,,0007628004265,,,,1,,,SOLARAY,,,,,B-COMPLEX CHEWABLE,,,,50.00,,,WAF,,,,Feb 21 2016 1,,,,,2.88,,,,,
11,,0074371500410,,,,1,,,BLUEBONNET,,,,,B-COMPLEX 50 VCAPS,,,,50.00,,,VCP,,,,Feb 21 2016 1,,,,,2.00,,,,,
Positio,,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,,,Date,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,0074371500412,,,,1,,,BLUEBONNET,,,,,B-COMPLEX 50 VCAPS,,,,100.00,,,VCP,,,,Feb 21 2016 1,,,,,2.25,,,,,
13,,0074371500416,,,,1,,,BLUEBONNET,,,,,B-COMPLEX 100 VCAPS,,,,50.00,,,VCP,,,,Feb 21 2016 1,,,,,2.10,,,,,
14,,0074371500418,,,,1,,,BLUEBONNET,,,,,B-COMPLEX 100 VCAPS,,,,100.00,,,VCP,,,,Feb 21 2016 1,,,,,2.60,,,,,
15,,0074371500422,,,,1,,,BLUEBONNET,,,,,STRESS B-COMPLEX VCAPS,,,,50.00,,,VCP,,,,Feb 21 2016 1,,,,,2.10,,,,,
16,,0074371500424,,,,1,,,BLUEBONNET,,,,,STRESS B-COMPLEX VCAPS,,,,100.00,,,VCP,,,,Feb 21 2016 1,,,,,2.60,,,,,
17,,0002165900011,,,,1,,,NUTRACEUTICAL SOLUTIONS INC,,,,,B TOTAL SUBLINGUAL,,,,1.00,,,OZ,,,,Feb 21 2016 1,,,,,4.26,,,,,
18,,0008300026107,,,,1,,,NATURE'S ANSWER,,,,,VITAMIN B COMPLEX LIQUID,,,,16.00,,,FOZ,,,,Feb 21 2016 1,,,,,2.94,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
