19,,0081944401515,,,,1,,,ONNIT,,,,,,ALPHA BRAIN INSTANT TUB-PEACH,,,,,3.80,,,,OZ,,,,,,,,,,,3.67,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 1.00"",   Product: 3' 11.89""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,,UPC,,Facings,,,,,Brand,,,,,,Long Description,,,,,Size,,,,UOM,,,,,,Date,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0081430201018,1,GENERATION UCAN,DRINK MIX PACKET-TROPICAL ORANGE-SGL,1.19,OZ,
2,0081430201318,1,GENERATION UCAN,DRINK MIX PACKETS-TROPICAL ORANGE-BX,14.28,OZ,
3,0081430201368,1,GENERATION UCAN,DRINK MIX-ENERGY-TROP ORANGE,10.59,OZ,
4,0081430201118,1,GENERATION UCAN,POWDERED DRINK MIX-TROPICAL ORANGE,750.00,GM,
5,0081430201372,1,GENERATION UCAN,DRINK MIX-ENERGY-COCOA,10.59,OZ,
6,0081570902073,1,BULLETPROOF,OIL-BRAIN OCTANE OIL-XTC,16.00,FOZ,
7,0081570902112,1,BULLETPROOF,MCT OIL 1000 MG,16.00,FOZ,
8,0073373902196,1,NOW,PURE MCT OIL,150.00,SG,
9,0073373902199,1,NOW,MCT OIL,32.00,FOZ,
10,0003367410895,2,NATURE'S WAY,MCT OIL,16.00,FOZ,
11,0081944401330,2,ONNIT,MCT OIL-ORG,24.00,FOZ,
12,0064667067338,1,SPROUTS,DR. FRMLTD ORG,16.00,FOZ,
13,0065801012223,1,GARDEN OF LIFE,COCONUT MCT OIL,32.00,FOZ,
Totals:,,
