12,0075106380004,,,,1,,,GAIA HERBS,,,,,BLACK ELDERBERRY NIGHT TIME SYRUP,,,,,5.40,,,FOZ,,,,,7/5/2015,,,,2.25,,,,,
13,0089611600150,,,,1,,,SAMBUCOL,,,,,BLACK ELDERBERRY COLD & FLU RELIEF,,,,,30.00,,,TAB,,,,,7/5/2015,,,,3.00,,,,,
14,0089611600120,,,,1,,,SAMBUCOL,,,,,PASTILLES-BLACK ELDERBERRY,,,,,20.00,,,CNT,,,,,,,,,3.30,,,,,
15,0089611600129,,,,1,,,SAMBUCOL,,,,,BLACK ELDERBERRY TABLETS,,,,,15.00,,,CNT,,,,,10/11/2015,,,,2.25,,,,,
16,0089611600110,,,,1,,,SAMBUCOL,,,,,BLK ELDBRY IMMUNE SYSTEM SUPPORT ORI,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,2.25,,,,,
17,0089611600111,,,,1,,,SAMBUCOL,,,,,BLACK ELDERBERRY SYRUP,,,,,7.80,,,FOZ,,,,,7/5/2015,,,,2.50,,,,,
18,0089611600118,,,,1,,,SAMBUCOL,,,,,BLK ELDERBERRY FOR KIDS BERRY FLAVOR,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,2.25,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 1.00"",   Product: 3' 11.82""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0065801012177,,,,1,,,GARDEN OF LIFE,,,,,ELDERBERRY-ORG-IMMUNE GUMMY-MY KIND,,,,,120.00,,,CNT,,,,,,,,,2.88,,,,,
2,0003367412285,,,,1,,,NATURE'S WAY,,,,,SAMBUCUS-GUMMIES-KID'S,,,,,60.00,,,CNT,,,,,,,,,2.72,,,,,
3,0003367410486,,,,1,,,NATURE'S WAY,,,,,SAMBUCUS GUMMIES,,,,,60.00,,,CNT,,,,,7/5/2015,,,,2.72,,,,,
4,0003367412087,,,,1,,,NATURE'S WAY,,,,,SAMBUCAS HOT DRINK-HNY LEMON BERRY,,,,,1.87,,,OZ,,,,,,,,,3.13,,,,,
5,0003367410493,,,,1,,,NATURE'S WAY,,,,,SAMBUCUS DROPS,,,,,1.00,,,FOZ,,,,,7/5/2015,,,,2.30,,,,,
6,0003367406970,,,,2,,,NATURE'S WAY,,,,,SAMBUCUS SYRUP ORIGINAL,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,2.23,,,,,
7,0003367415332,,,,1,,,NATURE'S WAY,,,,,SAMBUCUS ORIGINAL SYRUP,,,,,8.00,,,OZ,,,,,7/5/2015,,,,2.37,,,,,
8,0003367410532,,,,1,,,NATURE'S WAY,,,,,SAMBUCUS NIGHT TIME,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,2.23,,,,,
9,0003367415796,,,,1,,,NATURE'S WAY,,,,,SAMBUCUS-ORGANIC,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,2.23,,,,,
10,0003367406971,,,,1,,,NATURE'S WAY,,,,,SAMBUCUS SYRUP SUGAR FREE,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,2.23,,,,,
11,0003367406974,,,,1,,,NATURE'S WAY,,,,,SAMBUCUS SYRUP IMMUNE,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,2.23,,,,,
12,0003367415333,,,,1,,,NATURE'S WAY,,,,,SAMBUCUS IMMUNE SYRUP,,,,,8.00,,,FOZ,,,,,7/5/2015,,,,2.37,,,,,
13,0003367415803,,,,1,,,NATURE'S WAY,,,,,SAMBUCUS FLU CARE,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,2.23,,,,,
14,0008300026040,,,,1,,,NATURE'S ANSWER,,,,,SAMBUCUS-SUPER CONCENTRATED,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,2.05,,,,,
15,0008300026042,,,,1,,,NATURE'S ANSWER,,,,,SAMBUCUS SUPER CONCENTRATED,,,,,8.00,,,FOZ,,,,,7/5/2015,,,,2.50,,,,,
16,0008300026046,,,,1,,,NATURE'S ANSWER,,,,,SAMBUCUS IMMUNE SUPPORT,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,2.05,,,,,
17,0008300026222,,,,1,,,NATURE'S ANSWER,,,,,SAMBUCUS IMMUNE,,,,,8.00,,,FOZ,,,,,7/19/2015,,,,2.50,,,,,
18,0008300026234,,,,1,,,NATURE'S ANSWER,,,,,GUMMIES-SAMBUCUS-MEGA 7X,,,,,30.00,,,CNT,,,,,,,,,4.05,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,UOM,,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:                                                          19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
