13,0005149460155,,,,1,,,MEGAFOOD,,,,,,DAILY MULTI POWDER FOR BABY & ME,,,,5.33,,,,OZ,,,,,,,,3.01,,,,,
14,0005149410314,,,,1,,,MEGAFOOD,,,,,,BABY & ME 2,,,,60.00,,,,TAB,,,,Jun 12 2016 1,,,,2.42,,,,,
15,0005149410315,,,,2,,,MEGAFOOD,,,,,,BABY & ME 2,,,,120.00,,,,TAB,,,,Jun 12 2016 1,,,,3.13,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,,UOM,,,,,Date,,,Width,,,
"-----------
Totals:",,,"--------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------
17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 1.00"",   Product: 3' 11.93""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0002791702179,,,,1,,,NUTRITION NOW,,,,,,PRENATAL GUMMY VITAMINS,,,,75.00,,,,CNT,,,,Jun 12 2016 1,,,,2.88,,,,,
2,0065801012030,,,,1,,,GARDEN OF LIFE,,,,,,KIND ORG-PRENATAL MULTI VITAMIN,,,,120.00,,,,CHW,,,,,,,,2.88,,,,,
3,0003367410482,,,,1,,,NATURE'S WAY,,,,,,VITAMINS-GUMMIES-ALIVE!-PRENATAL,,,,75.00,,,,CNT,,,,Jun 12 2016 1,,,,2.87,,,,,
4,0003367411209,,,,1,,,NATURE'S WAY,,,,,,ALIVE PRENATAL SOFTGEL 60 CNT,,,,60.00,,,,SG,,,,,,,,2.68,,,,,
5,0002188878151,,,,1,,,RAINBOW LIGHT,,,,,,VIBRANCE PRECONCEPTION MULTIVITAMIN,,,,120.00,,,,CAP,,,,,,,,2.45,,,,,
6,0002188821724,,,,1,,,RAINBOW LIGHT,,,,,,VIBRANCE PRENATAL ONE NON GMO,,,,30.00,,,,TAB,,,,,,,,2.30,,,,,
7,0002188821723,,,,2,,,RAINBOW LIGHT,,,,,,VIBRANCE PRENATAL ONE NON GMO,,,,60.00,,,,TAB,,,,,,,,2.10,,,,,
8,0002188821725,,,,2,,,RAINBOW LIGHT,,,,,,VIBRANCE PRENATAL ONE NON GMO,,,,120.00,,,,TAB,,,,,,,,2.45,,,,,
9,0002188820183,,,,2,,,RAINBOW LIGHT,,,,,,PRENATAL PETITE MULTI,,,,180.00,,,,TAB,,,,Jun 12 2016 1,,,,2.36,,,,,
10,0002188878134,,,,1,,,RAINBOW LIGHT,,,,,,VIBRANCE TRI 2 PRENATAL MULTIVITAMIN,,,,60.00,,,,CAP,,,,,,,,2.10,,,,,
11,0002188878144,,,,1,,,RAINBOW LIGHT,,,,,,VIBRANCE TRI 3 PRENATAL MULTIVITAMIN,,,,60.00,,,,CAP,,,,,,,,2.10,,,,,
12,0002188878161,,,,1,,,RAINBOW LIGHT,,,,,,VIBRANCE POSTNATAL MULTIVITAMIN,,,,120.00,,,,CAP,,,,,,,,2.45,,,,,
13,0002188841081,,,,1,,,RAINBOW LIGHT,,,,,,PRENATAL & POSTNATAL PROTEIN-VANILLA,,,,10.50,,,,OZ,,,,,,,,4.12,,,,,
14,0085135600430,,,,1,,,SMARTY PANTS,,,,,,PRENATAL MULTI GUMMIES,,,,180.00,,,,CNT,,,,Jun 12 2016 1,,,,3.49,,,,,
15,0081705302080,,,,1,,,SMARTY PANTS,,,,,,ORGANIC PRENATAL COMPLETE,,,,150.00,,,,CHW,,,,,,,,3.43,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 9,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.91""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0078212600320,,,,1,,,NATRACARE,,,,,,PADS-ULTRA-EXTRA-WINGS-LONG,,,,8.00,,,,CNT,,,,Jun 12 2016 1,,,,3.78,,,,,
2,0078212600300,,,,1,,,NATRACARE,,,,,,PANTY LINERS,,,,30.00,,,,CNT,,,,Jun 12 2016 1,,,,3.66,,,,,
3,0078212600306,,,,1,,,NATRACARE,,,,,,CURVED PANTY LINER,,,,30.00,,,,CNT,,,,Jun 12 2016 1,,,,3.74,,,,,
4,0078212600312,,,,1,,,NATRACARE,,,,,,PANTY LINERS-NORMAL,,,,18.00,,,,CNT,,,,Jun 12 2016 1,,,,3.04,,,,,
5,0078212600314,,,,1,,,NATRACARE,,,,,,PANTY LINERS-LONG,,,,16.00,,,,CNT,,,,Jun 12 2016 1,,,,3.04,,,,,
6,0073291345107,,,,1,,,SEVENTH GENERATION,,,,,,PANTILINERS-SLIM FIT-CHLORINE FREE,,,,50.00,,,,CNT,,,,,,,,6.20,,,,,
7,0073291345000,,,,1,,,SEVENTH GENERATION,,,,,,MAXI PADS REGULAR,,,,24.00,,,,CNT,,,,Jun 12 2016 1,,,,9.50,,,,,
8,0073291345002,,,,1,,,SEVENTH GENERATION,,,,,,PAD-ULTRA THIN-REGULAR WITH WINGS,,,,18.00,,,,CNT,,,,Jun 12 2016 1,,,,6.15,,,,,
9,0073291345004,,,,1,,,SEVENTH GENERATION,,,,,,ULTRA THIN PADS SUPER LONG WITH WING,,,,16.00,,,,CNT,,,,Jun 12 2016 1,,,,5.55,,,,,
10,0073291345003,,,,1,,,SEVENTH GENERATION,,,,,,PAD-ULTRA THIN-OVERNIGHT,,,,14.00,,,,CNT,,,,Jun 12 2016 1,,,,5.10,,,,,
11,0073291345001,,,,1,,,SEVENTH GENERATION,,,,,,MAXI PADS OVERNIGHT WITH WINGS,,,,14.00,,,,CNT,,,,Jun 12 2016 1,,,,6.50,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 10,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.88""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1                       0007628036661                1,,,,,,,,,,SOLARAY,,,CIRCULEGS HORSE CHESTNUT SPECIAL FOR,,,,,,,60.00,,,,,CAP,,,Jun 12 2016 1,,,,,1.99,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,,UOM,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0006895804943,,,,1,,,NATURAL FACTORS,,,,,,VEINSENSE,,,,60.00,,,,VCP,,,,,,,,2.21,,,,,
3,0009492201567,,,,1,,,RESERVEAGE,,,,,,BEAUTIFUL LEGS,,,,30.00,,,,VCP,,,,Jun 12 2016 1,,,,2.50,,,,,
4,0036403120705,,,,1,,,SANHELIOS,,,,,,CIRCU CAPS HIGHER DOSE,,,,50.00,,,,CAP,,,,Jun 12 2016 1,,,,3.75,,,,,
5,0003367479270,,,,1,,,NATURE'S WAY,,,,,,LEG VEINS,,,,60.00,,,,CAP,,,,Jun 12 2016 1,,,,2.02,,,,,
6,0003367415335,,,,1,,,NATURE'S WAY,,,,,,LEG VEINS VALUE SIZE,,,,120.00,,,,VCP,,,,Jun 12 2016 1,,,,2.42,,,,,
7,0085376000239,,,,1,,,LIFESEASONS,,,,,,SECURI-T-INCONTINENCE SUPPORT,,,,60.00,,,,VCP,,,,,,,,2.22,,,,,
8,0070811802337,,,,1,,,VITANICA,,,,,,V-FRESH SUPPOSITORIES,,,,6.00,,,,TAB,,,,,,,,2.52,,,,,
9,0063779260606,,,,1,,,TEA TREE THERAPY,,,,,,SUPPOSITORY-2 GRAM-6,,,,6.00,,,,PK,,,,Jun 12 2016 1,,,,2.62,,,,,
10,0008839500555,,,,1,,,CARLSON LABS,,,,,,SUPPOSITORIES-KEY E,,,,12.00,,,,CNT,,,,Jun 12 2016 1,,,,5.00,,,,,
11,0030696907567,,,,1,,,BOIRON,,,,,,AVENOC SUPPOSITORIES 10 CT,,,,10.00,,,,CNT,,,,Nov 20 2016 1,,,,3.92,,,,,
12,0030696204050,,,,2,,,BOIRON,,,,,,AVENOC-OINTMENT,,,,1.00,,,,OZ,,,,Jun 12 2016 1,,,,1.69,,,,,
13,0030219030460,,,,1,,,HUMPHREYS,,,,,,CLEANSING PADS-WITCH HAZEL,,,,60.00,,,,CNT,,,,Jun 12 2016 1,,,,3.00,,,,,
14,0063824270700,,,,1,,,PURE TOUCH,,,,,,TUSH WIPES-MEDICATED,,,,24.00,,,,PK,,,,Jun 12 2016 1,,,,4.00,,,,,
15,0085753800001,,,,1,,,DIVA CUP,,,,,,DIVA CUP-MODEL 1,,,,1.00,,,,EA,,,,Jun 12 2016 1,,,,3.50,,,,,
16,0085753800002,,,,1,,,DIVA CUP,,,,,,DIVA CUP-MODEL 2,,,,1.00,,,,EA,,,,Jun 12 2016 1,,,,3.50,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 11,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.98""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0069119500106,,,,1,,,WHOLE WORLD BOTANICALS,,,,,,ROYAL MACA FOR MENOPAUSE,,,,60.00,,,,VCP,,,,Jun 12 2016 1,,,,2.00,,,,,
2,0069119500103,,,,1,,,WHOLE WORLD BOTANICALS,,,,,,ROYAL MACA FOR MENOPAUSE,,,,120.00,,,,VCP,,,,Jun 12 2016 1,,,,2.52,,,,,
3,0089381400100,,,,1,,,NATURAL HEALTH INTERNATIONAL,,,,,,FEMMENESSENCE-MACALIFE,,,,120.00,,,,VCP,,,,Jun 12 2016 1,,,,5.92,,,,,
4,0089381400101,,,,1,,,NATURAL HEALTH INTERNATIONAL,,,,,,FEMMENESSENCE-MACAPAUSE,,,,120.00,,,,VCP,,,,Jun 12 2016 1,,,,5.94,,,,,
5,0089381400106,,,,1,,,NATURAL HEALTH INTERNATIONAL,,,,,,FEMMENESSENCE-MACAHARMONY,,,,120.00,,,,VCP,,,,Jun 12 2016 1,,,,6.00,,,,,
6,0001579404985,,,,1,,,COUNTRY LIFE,,,,,,WATER FACTORS,,,,60.00,,,,TAB,,,,Jun 12 2016 1,,,,1.98,,,,,
7,0075592903605,,,,1,,,MICHAELS NATRO PRG,,,,,,WATER BALANCE FACTORS,,,,60.00,,,,TAB,,,,Jun 12 2016 1,,,,2.17,,,,,
8,0004746900935,,,,1,,,NATROL,,,,,,WATER PILL,,,,60.00,,,,TAB,,,,Jun 12 2016 1,,,,2.38,,,,,
9,0071036357304,,,,1,,,IRWIN NATURALS,,,,,,BLOAT AWAY DIURECTIC,,,,60.00,,,,SG,,,,Jun 12 2016 1,,,,2.75,,,,,
10,0003367414152,,,,1,,,NATURE'S WAY,,,,,,CORN SILK,,,,100.00,,,,CAP,,,,Jun 12 2016 1,,,,2.42,,,,,
11,0064667062027,,,,1,,,SPROUTS,,,,,,CRAMP BARK,,,,1.00,,,,FOZ,,,,Jun 12 2016 1,,,,1.32,,,,,
12,0064667062122,,,,1,,,SPROUTS,,,,,,DONG QUAI POWDER CAP,,,,90.00,,,,VCP,,,,Jun 12 2016 1,,,,2.25,,,,,
13,0003367412380,,,,1,,,NATURE'S WAY,,,,,,DONG QUAI,,,,100.00,,,,VCP,,,,Jun 12 2016 1,,,,2.02,,,,,
14,0003927804020,,,,1,,,PRINCE OF PEACE,,,,,,DONG QUAI & RED DATE TEA 10CNT,,,,6.30,,,,OZ,,,,Jun 12 2016 1,,,,4.00,,,,,
15,0074788904360,,,,1,,,CRYSTAL STAR,,,,,,WOMENS BEST FRIEND,,,,60.00,,,,VCP,,,,Jun 12 2016 1,,,,2.31,,,,,
16,0074788904345,,,,1,,,CRYSTAL STAR,,,,,,FIBRO DEFENSE,,,,60.00,,,,VCP,,,,Jun 12 2016 1,,,,2.31,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,,UOM,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 12,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.84""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0064667062038,,,,2,,,SPROUTS,,,,,,FERTILITY ALCOHOL FREE,,,,2.00,,,,FOZ,,,,Jun 12 2016 1,,,,1.53,,,,,
2,0007628000210,,,,1,,,SOLARAY,,,,,,FERTILITY BLEND SP-1,,,,100.00,,,,VCP,,,,,,,,2.00,,,,,
3,0005149460143,,,,1,,,MEGAFOOD,,,,,,DAILY MACA PLUS-FOR WOMEN-JAR,,,,45.30,,,,GM,,,,Jun 12 2016 1,,,,2.86,,,,,
4,0085324400387,,,,1,,,YOUTHEORY,,,,,,MACA ROOT-WOMENS-ADVANCED,,,,120.00,,,,TAB,,,,,,,,3.05,,,,,
5,0009070000359,,,,1,,,HERB PHARM,,,,,,FEMALE LIBIDO TONIC,,,,1.00,,,,FOZ,,,,Jun 12 2016 1,,,,1.27,,,,,
6,0079157267006,,,,1,,,ORIENTAL HERB COMPANY,,,,,,WAN TON HERBAL SUPPLEMENT SAMPLER,,,,6.00,,,,CAP,,,,Jun 12 2016 1,,,,2.05,,,,,
7,0075106339980,,,,1,,,GAIA HERBS,,,,,,WOMENS LIBIDO LIQUID PHYTO CAPS,,,,60.00,,,,VCP,,,,Jun 12 2016 1,,,,2.00,,,,,
8,0068907681579,,,,1,,,BIORAY,,,,,,LADY PASSION,,,,2.00,,,,FOZ,,,,Jun 12 2016 1,,,,1.58,,,,,
9,0074788903060,,,,1,,,CRYSTAL STAR,,,,,,WOMEN'S LIBIDO,,,,60.00,,,,VCP,,,,Jun 12 2016 1,,,,2.31,,,,,
10,0071036326322,,,,1,,,IRWIN NATURALS,,,,,,STEEL LIBIDO FOR WOMEN,,,,75.00,,,,SG,,,,Jun 12 2016 1,,,,2.60,,,,,
11,0071036358531,,,,1,,,IRWIN NATURALS,,,,,,STEEL LIBIDO PINK FOR WOMEN,,,,60.00,,,,SG,,,,Jun 12 2016 1,,,,2.60,,,,,
12,0085858600531,,,,1,,,MEDICINE MAMA'S,,,,,,V MAGIC INTIMATE WELLNESS CREAM,,,,2.00,,,,OZ,,,,,,,,2.50,,,,,
13,0085858600528,,,,1,,,MEDICINE MAMA'S,,,,,,V MAGIC INTIMATE SKIN BALM,,,,15.00,,,,ML,,,,,,,,1.80,,,,,
14,0085858600534,,,,1,,,MEDICINE MAMA'S,,,,,,V MAGIC FEMININE WASH,,,,4.00,,,,OZ,,,,,,,,1.95,,,,,
15,0064084220615,,,,1,,,KUUMBA MADE,,,,,,COCONUT OIL-ROSE,,,,2.00,,,,OZ,,,,Jun 12 2016 1,,,,2.17,,,,,
16,0085238800146,,,,1,,,DREAMBRANDS,,,,,,THE NATURAL MOISTURIZING LUBRICANT,,,,1.70,,,,FOZ,,,,Jun 12 2016 1,,,,2.02,,,,,
17,0009592236387,,,,1,,,ALOE LIFE,,,,,,PERSONAL GEL INTIMATE MOISTURIZER,,,,4.00,,,,OZ,,,,Jun 12 2016 1,,,,2.00,,,,,
18,0082680400603,,,,1,,,ALOE CADABRA,,,,,,ALOE CADABRA-NATURAL ALOE,,,,2.50,,,,OZ,,,,Jun 12 2016 1,,,,2.25,,,,,
19,0085238800132,,,,1,,,DREAMBRANDS,,,,,,G FEMALE STIMULATING GEL,,,,1.90,,,,OZ,,,,Jun 12 2016 1,,,,2.02,,,,,
20,0085607800504,,,,1,,,SUSTAIN,,,,,,CONDOM-LATEX-ULTRA THIN-3 PK,,,,3.00,,,,CNT,,,,Jun 12 2016 1,,,,2.41,,,,,
21,0085607800505,,,,1,,,SUSTAIN,,,,,,CONDOM-LATEX-ULTRA THIN-10 PK,,,,10.00,,,,CNT,,,,Jun 12 2016 1,,,,2.46,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 13,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.85""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0072778390116,,,,1,,,NEW CHAPTER,,,,,,HAIR SKIN AND NAILS,,,,30.00,,,,VCP,,,,,,,,1.90,,,,,
2,0072778390117,,,,1,,,NEW CHAPTER,,,,,,HAIR SKIN & NAILS,,,,60.00,,,,VCP,,,,,,,,2.20,,,,,
3,0005149410280,,,,1,,,MEGAFOOD,,,,,,SKIN NAILS & HAIR-CA ONLY,,,,60.00,,,,TAB,,,,,,,,2.24,,,,,
4,0085376000219,,,,1,,,LIFESEASONS,,,,,,BEAU-T HAIR SKIN & NAILS,,,,90.00,,,,VCP,,,,Jun 12 2016 1,,,,2.23,,,,,
5,0003367411973,,,,1,,,NATURE'S WAY,,,,,,ALIVE! HAIR SKIN & NAILS W/ COLLAGEN,,,,60.00,,,,CNT,,,,,,,,2.90,,,,,
6,0004947900049,,,,1,,,FUTUREBIOTICS,,,,,,HAIR SKIN AND NAILS,,,,135.00,,,,TAB,,,,Jun 12 2016 1,,,,2.45,,,,,
7,0074271001100,,,,1,,,DR WAYNE DIAMOND,,,,,,HERPANACINE,,,,100.00,,,,CAP,,,,Jun 12 2016 1,,,,2.45,,,,,
8,0003398401735,,,,1,,,SOLGAR,,,,,,SKIN NAILS AND HAIR,,,,60.00,,,,TAB,,,,Jun 12 2016 1,,,,2.10,,,,,
9,0003398401240,,,,1,,,SOLGAR,,,,,,GELATIN CAPSULES WITH CALCIUM,,,,100.00,,,,CAP,,,,Jun 12 2016 1,,,,2.28,,,,,
10,0003398404068,,,,1,,,SOLGAR,,,,,,VEGETAL SILICA,,,,100.00,,,,VCP,,,,Jun 12 2016 1,,,,2.19,,,,,
11,0079001113015,,,,1,,,JARROW FORMULAS,,,,,,JARROSIL ACTIVATED SILICON,,,,30.00,,,,ML,,,,Jun 12 2016 1,,,,2.13,,,,,
12,0079001101036,,,,1,,,JARROW FORMULAS,,,,,,BEAUTYSIL-HAIR & NAILS,,,,60.00,,,,TAB,,,,,,,,2.21,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,,UOM,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0542501039185,,,,1,,,NATURAL FACTORS,,,,,,BIOSIL-BEAUTY BONES JOINTS-LIQUID,,,,0.50,,,,FOZ,,,,,,,,2.40,,,,,
14,0542501039184,,,,1,,,NATURAL FACTORS,,,,,,BIOSIL BEAUTY BONES & JOINTS LIQUID,,,,1.00,,,,OZ,,,,Jun 12 2016 1,,,,2.40,,,,,
15,0542501039182,,,,1,,,NATURAL FACTORS,,,,,,BIOSIL SKIN HAIR & NAILS,,,,30.00,,,,VCP,,,,Jun 12 2016 1,,,,2.13,,,,,
16,0542501039183,,,,1,,,NATURAL FACTORS,,,,,,BIOSIL HAIR SKIN NAILS,,,,60.00,,,,VCP,,,,Jun 12 2016 1,,,,2.13,,,,,
17,0542501039186,,,,1,,,NATURAL FACTORS,,,,,,BIOSIL HAIR SKIN NAILS,,,,120.00,,,,VCP,,,,Jun 12 2016 1,,,,2.50,,,,,
18,0002124588759,,,,1,,,KAL,,,,,,SILICA PLUS,,,,90.00,,,,TAB,,,,Jun 12 2016 1,,,,2.45,,,,,
19,0064092300026,,,,1,,,EIDON IONIC MINERALS,,,,,,SILICA,,,,2.00,,,,OZ,,,,Jun 12 2016 1,,,,1.50,,,,,
20,0064092300001,,,,1,,,EIDON IONIC MINERALS,,,,,,SILICA,,,,18.00,,,,OZ,,,,Jun 12 2016 1,,,,3.06,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 14,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.86""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0064667068214,,,,1,,,SPROUTS,,,,,,REGENERAGE COLLAGEN COMPLETE,,,,90.00,,,,CAP,,,,Jun 12 2016 1,,,,2.22,,,,,
2,0071036357986,,,,1,,,IRWIN NATURALS,,,,,,DEEP TISSUE COLLAGEN-PURE,,,,80.00,,,,SG,,,,Jun 12 2016 1,,,,2.60,,,,,
3,0071036356939,,,,1,,,IRWIN NATURALS,,,,,,NUTRIENT RICH SKIN HAIR NAILS,,,,60.00,,,,SG,,,,Jun 12 2016 1,,,,2.60,,,,,
4,0071036358134,,,,1,,,IRWIN NATURALS,,,,,,NUTRIENT RICH SKIN HAIR NAILS VP,,,,120.00,,,,SG,,,,Jun 12 2016 1,,,,2.96,,,,,
5,0001579405081,,,,1,,,COUNTRY LIFE,,,,,,MAXI-SKIN RESCUE POWDER,,,,2.36,,,,OZ,,,,,,,,2.89,,,,,
6,0001579405066,,,,1,,,COUNTRY LIFE,,,,,,MAXI SKIN-VITALITY,,,,4.30,,,,OZ,,,,,,,,3.70,,,,,
7,0001579405070,,,,1,,,COUNTRY LIFE,,,,,,HIGH POTENCY MAXI-COLLAGEN POWDER,,,,7.50,,,,OZ,,,,,,,,3.68,,,,,
8,0001579405060,,,,1,,,COUNTRY LIFE,,,,,,MAXI-SKIN COLLAGEN + C&A,,,,90.00,,,,TAB,,,,Jun 12 2016 1,,,,2.62,,,,,
9,0001579405028,,,,1,,,COUNTRY LIFE,,,,,,MAXI HAIR MAXIMIZED,,,,60.00,,,,TAB,,,,Jun 12 2016 1,,,,2.12,,,,,
10,0001579405029,,,,1,,,COUNTRY LIFE,,,,,,MAXI-HAIR,,,,90.00,,,,TAB,,,,Jun 12 2016 1,,,,2.38,,,,,
11,0001579405045,,,,2,,,COUNTRY LIFE,,,,,,MAXI HAIR PLUS BIOTIN,,,,120.00,,,,VCP,,,,Jun 12 2016 1,,,,2.80,,,,,
12,0002188810223,,,,1,,,RAINBOW LIGHT,,,,,,NAIL HAIR & SKIN CONNECTION,,,,60.00,,,,TAB,,,,Jun 12 2016 1,,,,2.36,,,,,
13,0009492201570,,,,1,,,RESERVEAGE,,,,,,KERATIN BOOSTER,,,,60.00,,,,VCP,,,,Jun 12 2016 1,,,,2.50,,,,,
14,0001618512929,,,,1,,,NEOCELL,,,,,,KERATIN HAIR VOLUMIZER,,,,60.00,,,,CAP,,,,Jun 12 2016 1,,,,2.61,,,,,
15,0036770321006,,,,1,,,TERRY NATURALLY,,,,,,HAIR RENEW FORMULA,,,,60.00,,,,SG,,,,,,,,2.44,,,,,
16,0085825900026,,,,1,,,HYALOGIC,,,,,,BEAUTY FROM WITHIN HA LIQUID,,,,1.00,,,,OZ,,,,,,,,2.54,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 15,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.98""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0085956900234,,,,1,,,RESERVEAGE,,,,,,COLLEGEN REPLENISH POWDER,,,,2.75,,,,OZ,,,,Jun 12 2016 1,,,,3.69,,,,,
2,0085956900287,,,,1,,,RESERVEAGE,,,,,,TRES BEAUTY 3,,,,90.00,,,,CAP,,,,Jun 12 2016 1,,,,2.76,,,,,
3,0085342700648,,,,1,,,RESERVEAGE,,,,,,BEAUTY SHOT,,,,3.00,,,,FOZ,,,,,,,,1.83,,,,,
4,0085342700603,,,,1,,,RESERVEAGE,,,,,,COLLAGEN BUILDER,,,,60.00,,,,VCP,,,,Jun 12 2016 1,,,,2.46,,,,,
5,0009492297864,,,,1,,,RESERVEAGE,,,,,,COLLAGEN BOOSTER,,,,60.00,,,,VCP,,,,Jun 12 2016 1,,,,2.50,,,,,
6,0009492237217,,,,1,,,RESERVEAGE,,,,,,ULTRA COLLAGEN BOOSTER,,,,90.00,,,,CAP,,,,Jun 12 2016 1,,,,2.48,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,,UOM,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0085980500614,1,ZHOU,HAIRFLUENCE,60.00,VCP
8,0001618512931,1,NEOCELL,COLLAGEN BEAUTY BUILDER,150.00,TAB
9,0001618512955,1,NEOCELL,GLOW MATRIX-ADVANCED SKIN HYDRATOR,90.00,CAP
10,0085324400300,1,YOUTHEORY,COLLAGEN TYPE 1 & 3,120.00,TAB
11,0085324400313,1,YOUTHEORY,MARINE COLLAGEN ADVANCED TYPE 1 & 3,160.00,TAB
12,0085324400307,1,YOUTHEORY,COLLAGEN ADVANCED TYPE 1 2 & 3,160.00,TAB
13,0085324400303,1,YOUTHEORY,COLLAGEN ADVANCED TYPE 1 2 & 3,290.00,TAB
14,0085324400376,1,YOUTHEORY,COLLAGEN POWDER-TYPE 1 & 3,4.70,OZ
15,0085050200704,1,YOUTHEORY,COLLAGEN-POWDER-PACKET,0.27,OZ
16,0085050200705,1,YOUTHEORY,COLLAGEN-POWDER-PACKETS-CS,5.70,OZ
17,0075395000204,1,DOCTORS BEST,BEST COLLAGEN TYPES 1&3,180.00,TAB
18,0075395000203,1,DOCTORS BEST,BEST COLLAGEN TYPES 1&3-POWDER,7.10,OZ
Totals:,,
"Shelf: 16,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 1.00"",   Product: 3' 11.98""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0001618512900,,,,1,,,NEOCELL,,,,,,FISH COLLAGEN HYALURONIC ACID,,,,120.00,,,,CAP,,,,Jun 12 2016 1,,,,2.40,,,,,
2,0001618501986,,,,2,,,NEOCELL,,,,,,SUPER COLLAGEN-TYPE 1 & 3-POWDER,,,,7.00,,,,OZ,,,,Jun 12 2016 1,,,,3.75,,,,,
3,0001618512895,,,,1,,,NEOCELL,,,,,,COLLAGEN C TYPE I AND 3,,,,120.00,,,,TAB,,,,Jun 12 2016 1,,,,2.40,,,,,
4,0001618512896,,,,1,,,NEOCELL,,,,,,COLLAGEN C,,,,250.00,,,,TAB,,,,Jun 12 2016 1,,,,2.90,,,,,
5,0001618512899,,,,1,,,NEOCELL,,,,,,NEOCELL COLLAGEN C,,,,16.00,,,,OZ,,,,Jun 12 2016 1,,,,2.95,,,,,
6,0001618512958,,,,1,,,NEOCELL,,,,,,DERMA MATRIX-COLLAGEN SKIN COMPLEX,,,,6.46,,,,OZ,,,,Jun 12 2016 1,,,,3.66,,,,,
