,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 1.00"",   Product: 4' 0.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0006895835514,,,,1,,,WHOLE EARTH & SEA,,,,,WHOLE EARTH-DEEP OCEAN MINERALS,,,,,3.38,,,FOZ,,,,,,,,,2.10,,,,,
2,0002107800354,,,,2,,,SOURCE NATURALS,,,,,COLLOIDALIFE TRACE MINERALS,,,,,8.00,,,FOZ,,,,,Feb 21 2016 1,,,,2.25,,,,,
3,0085574800001,,,,1,,,VITAL EARTH MINERALS,,,,,FULVIC MINERAL COMPLEX,,,,,32.00,,,FOZ,,,,,Feb 21 2016 1,,,,3.50,,,,,
4,0085574800003,,,,1,,,VITAL EARTH MINERALS,,,,,FULVIC HUMIC MINERAL BLEND,,,,,32.00,,,FOZ,,,,,Feb 21 2016 1,,,,3.50,,,,,
5,0001605534565,,,,1,,,BURIED TREASURE,,,,,CONCORD GRAPE MINERALS,,,,,32.00,,,FOZ,,,,,Feb 21 2016 1,,,,3.25,,,,,
6,0065801011858,,,,2,,,GARDEN OF LIFE,,,,,PLANT IRON & ORGANIC HERBS-MY KIND,,,,,8.00,,,OZ,,,,,Feb 21 2016 1,,,,2.91,,,,,
7,0075106314626,,,,2,,,GAIA HERBS,,,,,PLANT FORCE LIQUID IRON,,,,,8.50,,,FOZ,,,,,Feb 21 2016 1,,,,2.75,,,,,
8,0075106314627,,,,1,,,GAIA HERBS,,,,,PLANT FORCE LIQUID IRON,,,,,16.00,,,FOZ,,,,,Feb 21 2016 1,,,,3.50,,,,,
9,0007965114762,,,,1,,,FLORA,,,,,FLORADIX IRON HERBS,,,,,8.50,,,FOZ,,,,,Feb 21 2016 1,,,,3.39,,,,,
10,0007965114765,,,,1,,,FLORA,,,,,FLORADIX IRON HERBS,,,,,17.00,,,FOZ,,,,,Feb 21 2016 1,,,,4.25,,,,,
11,0007965114770,,,,1,,,FLORA,,,,,FLORAVITAL IRON HERBS,,,,,8.50,,,FOZ,,,,,Feb 21 2016 1,,,,3.39,,,,,
12,0007965114771,,,,1,,,FLORA,,,,,FLORAVITAL IRON HERBS,,,,,17.00,,,FOZ,,,,,Feb 21 2016 1,,,,4.25,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
