3,0004746907230,,,,1,,NATROL,,,,,COGNIUM,,,,60.00,,,TAB,,,,,,,2.40,,,,
4,0004746907340,,,,1,,NATROL,,,,,COGNIUM EXTRA STRENGTH,,,,60.00,,,TAB,,,,,,,2.40,,,,
5,0071036358634,,,,1,,IRWIN NATURALS,,,,,MENTAL CLARITY INFORMATION RETENTION,,,,60.00,,,SG,,,,,,,2.58,,,,
6,0071036358313,,,,1,,IRWIN NATURALS,,,,,BRAIN AWAKE,,,,60.00,,,SG,,,,Feb 21 2016 1,,,2.60,,,,
7,0071036359128,,,,1,,IRWIN NATURALS,,,,,BRAIN AWAKE RED,,,,60.00,,,SG,,,,,,,2.60,,,,
8,0071036359352,,,,1,,IRWIN NATURALS,,,,,DOUBLE-POTENCY GINKGO BILOBA,,,,60.00,,,SG,,,,,,,2.60,,,,
9,0071036326237,,,,1,,IRWIN NATURALS,,,,,GINKGO SMART,,,,60.00,,,SG,,,,Feb 21 2016 1,,,2.60,,,,
10,0071036357826,,,,1,,IRWIN NATURALS,,,,,GINKGO SMART,,,,120.00,,,SG,,,,Feb 21 2016 1,,,3.00,,,,
11,0006895803060,,,,1,,NATURAL FACTORS,,,,,3 BRAINS BRAIN FIX,,,,90.00,,,VCP,,,,,,,2.41,,,,
12,0006895803050,,,,1,,NATURAL FACTORS,,,,,3 BRAINS HIGHER THOUGHTS,,,,90.00,,,SG,,,,,,,2.41,,,,
13,0006895803059,,,,1,,NATURAL FACTORS,,,,,3 BRAINS TOTAL,,,,30.00,,,CNT,,,,,,,4.33,,,,
14,0081944401000,,,,2,,ONNIT,,,,,ALPHA BRAIN-30 CAP,,,,30.00,,,CAP,,,,May 15 2016 1,,,2.00,,,,
15,0081944401435,,,,1,,ONNIT,,,,,ALPHA BRAIN INSTANT PEACH SPICE-PCKT,,,,0.13,,,OZ,,,,Jul 17 2016 1,,,0.85,,,,
16,0081944401436,,,,1,,ONNIT,,,,,ALPHA BRAIN INSTANT PEACH SPICE,,,,3.90,,,OZ,,,,Jul 24 2016 1,,,3.60,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
